1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44
CDS	ECK0043	fixB	fixB	yaaR	b0042	43188	44129	+	(no change)	JW0041	43188	44129	+		pc	"predicted electron transfer flavoprotein, NAD/FAD-binding domain and ETFP adenine nucleotide-binding domain-like"	role in anaerobic carnitine metabolism	C	9573142 -!- 96066354 -!- 12081978	Cytoplasmic																	"COG2025;Electron transfer flavoprotein, alpha subunit"	52431; ETFP adenine nucleotide-binding domain-like -!- 52467; DHS-like NAD/FAD-binding domain	PF00766;Electron transfer flavoprotein alpha subuni;1.6e-126;codon 6-275			GO:0016052 carbohydrate catabolism	
CDS	ECK0044	fixC	fixC	yaaS	b0043	44180	45466	+	(no change)	JW0042	44180	45466	+		pc	predicted oxidoreductase with FAD/NAD(P)-binding domain	potential role in carnitine metabolism	C	96066354	Cytoplasmic																	COG0644;Dehydrogenases (flavoproteins)	51905; FAD/NAD(P)-binding domain	PF01266;FAD dependent oxidoreductase;2.4e-14;codon 7-330			GO:0042413 carnitine catabolism	
CDS	ECK0045	fixX	fixX	yaaT	b0044	45463	45750	+	(no change)	JW0043	45463	45750	+		pc	predicted 4Fe-4S ferredoxin-type protein	potential role in anaerobic carnitine metabolism	C	96066354	Cytoplasmic																	COG2440;Ferredoxin-like protein	54862; 4Fe-4S ferredoxins				GO:0042413 carnitine catabolism	
CDS	ECK0046	yaaU	yaaU	yabE	b0045	45807	47138	+	(no change)	JW0044	45807	47138	+		pt	predicted transporter		C		Integral Membrane Protein										12	12	in					COG0477;Permeases of the major facilitator superfamily		PF00083;Sugar (and other) transporter;4.9e-43;codon 19-436 -!- PF07690;Major Facilitator Superfamily;2.2e-32;codon 23-395		GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane		
CDS	ECK0047	kefF	kefF	yabF	b0046	47246	47776	+	(no change)	JW0045	47246	47776	+		pc	flavoprotein subunit for the KefC potassium efflux system		C	20507830	Cytoplasmic					2.A.37; The Monovalent Cation:Proton Antiporter-2 (CPA2) Family												COG2249;Putative NADPH-quinone reductase (modulator of drug activity B)	52218; Flavoproteins	PF02525;Flavodoxin-like fold;2.2e-67;codon 1-172				
CDS	ECK0048	kefC	kefC	trkC	b0047	47769	49631	+	(no change)	JW0046	47769	49631	+		t	potassium:proton antiporter	glutathione-regulated	E	10092637 -!- 90286917 -!- 91260444 -!- 1325937 -!- 6159575	Integral Membrane Protein					2.A.37; The Monovalent Cation:Proton Antiporter-2 (CPA2) Family					12	13	in					"COG0475;Kef-type K+ transport systems, membrane components -!- COG1226;Kef-type K+ transport systems, predicted NAD-binding component"	51735; NAD(P)-binding Rossmann-fold domains	PF02254;TrkA-N domain;3.1e-20;codon 401-514	TIGR00932;2a37: potassium efflux system protein;4.6e-144;codon 13-285	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane		GO:0015386 potassium:hydrogen antiporter activity
CDS	ECK0049	folA	folA	tmrA -!- tmr	b0048	49823	50302	+	(no change)	JW0047	49823	50302	+		e	dihydrofolate reductase		E	15139807 -!- 90280385 -!- 91152032 -!- 92008630 -!- 1998681 -!- 2185835 -!- 320005 -!- 350268 -!- 3549289 -!- 6159575 -!- 6815179 -!- 7007370	Cytoplasmic		1.5.1.3														1DDS	COG0262;Dihydrofolate reductase	53597; Dihydrofolate reductases	PF00186;Dihydrofolate reductase;3.2e-59;codon 1-158			GO:0046656 folic acid biosynthesis -!- GO:0009257 10-formyltetrahydrofolate biosynthesis	
CDS	ECK0050	apaH	apaH	cfcB	b0049	50380	51222	-	(no change)	JW0048	50380	51222	-		e	diadenosine tetraphosphatase		E	89296933 -!- 89359108 -!- 92037553 -!- 3031429 -!- 6317672	Cytoplasmic		3.6.1.41															COG0639;Diadenosine tetraphosphatase and related serine/threonine protein phosphatases	56300; Metallo-dependent phosphatases	PF00149;Calcineurin-like phosphoesterase;2.5e-18;codon 1-150	TIGR00668;apaH: bis(5'-nucleosyl)-tetraphosphatase (sy;2.7e-239;codon 1-279	GO:0005737 cytoplasm	"GO:0015949 nucleobase, nucleoside and nucleotide interconversion"	
CDS	ECK0051	apaG	apaG	temP	b0050	51229	51606	-	(no change)	JW0049	51229	51606	-		pt	protein associated with Co2+ and Mg2+ efflux		C	92334977	Cytoplasmic																	COG2967;Uncharacterized protein affecting Mg2+/Co2+ transport		PF04379;Protein of unknown function (DUF525);2.7e-78;codon 1-121				
CDS	ECK0052	ksgA	ksgA	rsmA	b0051	51609	52430	-	(no change)	JW0050	51609	52430	-		e	"S-adenosylmethionine-6-N',N'-adenosyl (rRNA) dimethyltransferase"		E	12876362 -!- 15136037 -!- 89291753 -!- 9748462 -!- 2670894 -!- 3031429 -!- 3122846 -!- 3905517	Cytoplasmic		2.1.1.-														1QYR	COG0030;Dimethyladenosine transferase (rRNA methylation)	53335; S-adenosyl-L-methionine-dependent methyltransferases	PF00398;Ribosomal RNA adenine dimethylase;1.4e-110;codon 8-266	TIGR00755;ksgA: dimethyladenosine transferase;1.9e-140;codon 9-264	GO:0005737 cytoplasm	GO:0009451 RNA modification -!- GO:0042493 response to drug	
CDS	ECK0053	pdxA	pdxA		b0052	52427	53416	-	(no change)	JW0051	52427	53416	-		e	"4-hydroxy-L-threonine phosphate dehydrogenase, NAD-dependent"		E	###############################################################################################################################################################################################################################################################	Cytoplasmic		1.1.1.262	Zn2+													1PS6	COG1995;Pyridoxal phosphate biosynthesis protein		PF04166;Pyridoxal phosphate biosynthetic protein Pdx;2e-191;codon 25-322	TIGR00557;pdxA: 4-hydroxythreonine-4-phosphate dehydro;8e-242;codon 4-325	GO:0005737 cytoplasm	GO:0008615 pyridoxine biosynthesis	
CDS	ECK0054	surA	surA		b0053	53416	54702	-	(no change)	JW0052	53416	54702	-		e	peptidyl-prolyl cis-trans isomerase (PPIase)		E	21145448 -!- 21588133 -!- 97032152 -!- 2165476 -!- 2670894 -!- 8626309 -!- 9298646 -!- 9600841	Periplasmic		5.2.1.8							428							1M5Y	COG0760;Parvulin-like peptidyl-prolyl isomerase	54534; FKBP-like	PF00639;PPIC-type PPIASE domain;2.6e-45;codon 178-272 -!- PF00639;PPIC-type PPIASE domain;3.5e-51;codon 289-382		GO:0009279 external outer membrane (sensu Gram-negative Bacteria)	GO:0006457 protein folding	
CDS	ECK0055	imp	imp	ostA -!- yabG	b0054	54755	57109	-	(no change)	JW0053	54755	57109	-		f	exported protein required for envelope biosynthesis and integrity		E	12207697 -!- 95110156 -!- 2547691 -!- 9298646	Periplasmic								1-24	784								COG1452;Organic solvent tolerance protein OstA		PF04453;Organic solvent tolerance protein;8e-179;codon 295-697		GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane		
CDS	ECK0056	djlA	djlA	yabH	b0055	57364	58179	+	(no change)	JW0054	57364	58179	+		f	"DnaJ-like protein, membrane anchored"	co-chaperone with DnaK	E	21269341 -!- 9364917 -!- 9364918 -!- 12664169 -!- 8809778 -!- 11106641	Membrane Anchored																	COG1076;DnaJ-domain-containing proteins 1	46565; Chaperone J-domain	PF00226;DnaJ domain;1.9e-14;codon 205-269			GO:0006457 protein folding	
CDS	ECK0057	yabP	yabP		b0056	58474	59124	+	(no change)	JW0055	58474	59124	+		o	predicted protein		C		Cytoplasmic																							
CDS	ECK0058	yabQ	yabQ		b0057	59121	59279	+	(no change)	JW0056	59121	59279	+		o	predicted protein		C		Cytoplasmic																							
CDS	ECK0059	rluA	rluA	yabO	b0058	59687	60346	-	(no change)	JW0057	59687	60346	-		e	pseudouridine synthase for 23S rRNA (position 746) and tRNAphe(position 32)		E	99315821 -!- 10529181 -!- 10924141 -!- 7493321 -!- 7958944	Cytoplasmic		4.2.1.70															"COG0564;Pseudouridylate synthases, 23S RNA-specific"		PF00849;RNA pseudouridylate synthase;1.7e-62;codon 22-170			GO:0009451 RNA modification	
CDS	ECK0060	hepA	hepA	rapA -!- yabA	b0059	60358	63264	-	(no change)	JW0058	60358	63264	-		f	RNA polymerase-associated helicase protein (ATPase and RNA polymerase recycling factor)	putative helicase protein A	E	11751638 -!- 20357329 -!- 92250435 -!- 92334977 -!- 11772406 -!- 11567013 -!- 2034216 -!- 8382805 -!- 9507009 -!- 9614128	Cytoplasmic		3.6.1.-															"COG0553;Superfamily II DNA/RNA helicases, SNF2 family"	52540; P-loop containing nucleotide triphosphate hydrolases	"PF04851;Type III restriction enzyme, res subunit;5.8e-06;codon 152-318 -!- PF00176;SNF2 family N-terminal domain;2e-91;codon 157-454 -!- PF00271;Helicase conserved C-terminal domain;2.5e-20;codon 523-601"			GO:0009451 RNA modification	
CDS	ECK0061	polB	polB	dinA	b0060	63429	65780	-	(no change)	JW0059	63429	65780	-		e	DNA polymerase II		E	10217781 -!- 91083835 -!- 91154268 -!- 99362739 -!- 2034216 -!- 2217198 -!- 9079692	Cytoplasmic		2.7.7.7														1Q8I	COG0417;DNA polymerase elongation subunit (family B)	53098; Ribonuclease H-like -!- 56672; DNA/RNA polymerases	"PF03104;DNA polymerase family B, exonuclease do;1.2e-61;codon 25-296 -!- PF00136;DNA polymerase family B;3.7e-96;codon 368-783"		GO:0005737 cytoplasm	GO:0006261 DNA dependent DNA replication -!- GO:0006281 DNA repair -!- GO:0009314 response to radiation -!- GO:0009432 SOS response	
CDS	ECK0062	araD	araD		b0061	65855	66550	-	(no change)	JW0060	65855	66550	-		e	L-ribulose-5-phosphate 4-epimerase		E	87163495 -!- 2034216 -!- 2217198 -!- 2251150 -!- 2261080	Cytoplasmic		5.1.3.4		monomeric multimer; L-ribulose-phosphate 4-epimerase (b0061)										regulated by attenuation (araD)		1JDI	COG0235;Ribulose-5-phosphate 4-epimerase and related epimerases and aldolases	53639; Class II aldolase	PF00596;Class II Aldolase and Adducin N-terminal;2e-106;codon 7-218	TIGR00760;araD: L-ribulose-5-phosphate 4-epimerase;6.2e-167;codon 1-231	GO:0005737 cytoplasm	GO:0016052 carbohydrate catabolism	
CDS	ECK0063	araA	araA		b0062	66835	68337	-	(no change)	JW0061	66835	68337	-		e	L-arabinose isomerase		E	87163495 -!- 91162650	Cytoplasmic		5.3.1.4		monomeric multimer; L-arabinose isomerase (b0062)													COG2160;L-arabinose isomerase		PF02610;L-arabinose isomerase;0;codon 1-500		GO:0005737 cytoplasm	GO:0016052 carbohydrate catabolism	
CDS	ECK0064	araB	araB		b0063	68348	70048	-	(no change)	JW0062	68348	70048	-		e	L-ribulokinase		E	87163495 -!- 91162650 -!- 189315 -!- 357433	Cytoplasmic		2.7.1.16		monomeric multimer; L-ribulokinase (b0063)													COG1069;Ribulose kinase	53067; Actin-like ATPase domain	"PF00370;FGGY family of carbohydrate kinases, N-termi;1.5e-06;codon 3-281"	TIGR01234;L-ribulokinase: L-ribulokinase;0;codon 2-553	GO:0005737 cytoplasm	GO:0016052 carbohydrate catabolism	
CDS	ECK0065	araC	araC		b0064	70387	71265	+	(no change)	JW0063	70387	71265	+		r	DNA-binding transcriptional dual regulator		E	88097378 -!- 90251626 -!- 91162650 -!- 6160371 -!- 6283093 -!- 7008027 -!- 7019009 -!- 9103202 -!- 9367758	Cytoplasmic				monomeric multimer; AraC transcriptional dual regulator (b0064)		AraC/XylS							araBAD -!- araC -!- araE -!- araFG-araH_1H_2 -!- araJ				COG2207;AraC-type DNA-binding domain-containing proteins	46689; Homeodomain-like -!- 51215; Regulatory protein AraC	PF02311;AraC-like ligand binding domain;1.5e-29;codon 20-162 -!- PF00165;Bacterial regulatory helix-turn-helix pr;1.1e-11;codon 181-228 -!- PF00165;Bacterial regulatory helix-turn-helix pr;2.2e-13;codon 234-278		GO:0005737 cytoplasm	GO:0016052 carbohydrate catabolism -!- GO:0006350 transcription	GO:0016563 transcriptional activator activity -!- GO:0016564 transcriptional repressor activity
CDS	ECK0066	yabI	yabI		b0065	71351	72115	+	(no change)	JW5005	71351	72115	+		pm	conserved inner membrane protein		C		Integral Membrane Protein										5	5	out					COG0586;Uncharacterized membrane-associated protein		PF00597;DedA family;1.1e-64;codon 18-178		GO:0009274 cell wall (sensu Bacteria)		
CDS	ECK0067	thiQ	thiQ	sfuC -!- yabJ	b0066	72229	72927	-	(no change)	JW0065	72229	72927	-		t	thiamin transporter subunit -!- ATP-binding component of ABC superfamily		E	99311269	Cytoplasmic				heteromultimer; thiamin ABC transporter (b0066-b0067-b0068)	3.A.1; The ATP-binding Cassette (ABC) Superfamily												"COG3840;ABC-type thiamine transport system, ATPase component"	52540; P-loop containing nucleotide triphosphate hydrolases	PF00005;ABC transporter;6.8e-73;codon 25-206	"TIGR01277;thiQ: ABC transporter, ATP-binding protein,;1.5e-179;codon 2-214"	GO:0009274 cell wall (sensu Bacteria) -!- GO:0005737 cytoplasm	GO:0009228 thiamin biosynthesis	
CDS	ECK0068	thiP	thiP	sfuB -!- yabK	b0067	72911	74521	-	(no change)	JW0066	72911	74521	-		t	fused thiamin transporter subunits of ABC superfamily: membrane components		E	99311269	Integral Membrane Protein				heteromultimer; thiamin ABC transporter (b0066-b0067-b0068)	3.A.1; The ATP-binding Cassette (ABC) Superfamily					12	12				"fused thiamin transport protein, ABC superfamily: membrane component (aa1-174) -!- membrane component (aa285-536)"		"COG1178;ABC-type Fe3+ transport system, permease component"		PF00528;Binding-protein-dependent transport syst;1e-06;codon 52-274 -!- PF00528;Binding-protein-dependent transport syst;0.00049;codon 331-535	TIGR01253;thiP: thiamine/thiamine pyrophosphate ABC tr;0;codon 8-525	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0009228 thiamin biosynthesis	
CDS	ECK0069	tbpA	tbpA	sfuA -!- thiB -!- yabI -!- yabL	b0068	74497	75480	-	(no change)	JW0067	74497	75480	-		t	thiamin transporter subunit -!- periplasmic-binding component of ABC superfamily		E	12182833 -!- 4869219 -!- 8432721 -!- 99311269 -!- 9535878	Periplasmic				heteromultimer; thiamin ABC transporter (b0066-b0067-b0068)	3.A.1; The ATP-binding Cassette (ABC) Superfamily				327								"COG4143;ABC-type thiamine transport system, periplasmic component"	53850; Periplasmic binding protein-like II		TIGR01276;thiB: thiamin/thiamin pyrophosphate ABC tran;2.6e-286;codon 6-327 -!- TIGR01254;sfuA: ABC transporter periplasmic binding pr;8e-227;codon 18-321	GO:0042597 periplasmic space	GO:0009228 thiamin biosynthesis	
CDS	ECK0070	sgrR	sgrR	yabN	b0069	75644	77299	-	(no change)	JW0068	75644	77299	-		r	DNA-binding transcriptional regulator		E	15522088	Cytoplasmic																	"COG4533;ABC-type uncharacterized transport system, periplasmic component"	46785; Winged helix -!- 53850; Periplasmic binding protein-like II	PF00496;Bacterial extracellular solute-binding prot;2.6e-62;codon 163-492		GO:0042597 periplasmic space		
misc_RNA	ECK0071	sgrS	sgrS	ryaA	b4577	77367	77593	+	new	JWR0259	77367	77593	+		n	small antisense RNA	degrades ptsG mRNA	E	15522088 -!- 15650111																								
CDS	ECK0072	setA	setA	yabM	b0070	77621	78799	+	(no change)	JW0069	77621	78799	+		t	broad specificity sugar efflux system		E	10438463 -!- 10209755	Integral Membrane Protein					2.A.1; The Major Facilitator Superfamily (MFS)					12	12	in		regulated by attenuation (setA)					PF07690;Major Facilitator Superfamily;3.1e-23;codon 18-364	TIGR00899;2A0120: sugar efflux transporter;4.8e-259;codon 17-391	GO:0009274 cell wall (sensu Bacteria) -!- GO:0019866 inner membrane	GO:0016052 carbohydrate catabolism	GO:0015543 lactose/glucose efflux transporter activity
CDS	ECK0073	leuD	leuD		b0071	78848	79453	-	(no change)	JW0070	78848	79453	-		e	3-isopropylmalate isomerase subunit		E	374346 -!- 9600841 -!- 2993799	Cytoplasmic		4.2.1.33		heteromultimer; isopropylmalate isomerase (b0072-b0071)													COG0066;3-isopropylmalate dehydratase small subunit	"52016; Aconitase, C-terminal domain"	PF00694;Aconitase C-terminal domain;1.5e-67;codon 2-127	"TIGR00171;leuD: 3-isopropylmalate dehydratase, small s;2.5e-115;codon 1-189"	GO:0005737 cytoplasm	GO:0009098 leucine biosynthesis	
CDS	ECK0074	leuC	leuC		b0072	79464	80864	-	(no change)	JW0071	79464	80864	-		e	"3-isopropylmalate isomerase subunit, dehydratase component"		E	374346 -!- 2124684 -!- 2993799 -!- 8119295 -!- 9298646 -!- 9600841 -!- 9740056	Cytoplasmic		4.2.1.33		heteromultimer; isopropylmalate isomerase (b0072-b0071)													COG0065;3-isopropylmalate dehydratase large subunit	"53732; Aconitase, first 3 domains"	PF00330;Aconitase family (aconitate hydratase);9.7e-292;codon 4-457	"TIGR00170;leuC: 3-isopropylmalate dehydratase, large s;0;codon 1-465"	GO:0005737 cytoplasm	GO:0009098 leucine biosynthesis	
CDS	ECK0075	leuB	leuB		b0073	80867	81958	-	start codon change	JW5807	80867	81958	-		e	3-isopropylmalate dehydrogenase		E	204639 -!- 8119295 -!- 8875643 -!- 9086278 -!- 9298646	Cytoplasmic		1.1.1.85		monomeric multimer; 3-isopropylmalate dehydrogenase (b0073)														53659; Isocitrate & isopropylmalate dehydrogenases	PF00180;Isocitrate/isopropylmalate dehydrogenase;9.2e-225;codon 7-356	TIGR00169;leuB: 3-isopropylmalate dehydrogenase;1.7e-275;codon 7-356	GO:0005737 cytoplasm	GO:0009098 leucine biosynthesis	
CDS	ECK0076	leuA	leuA		b0074	81958	83529	-	(no change)	JW0073	81958	83529	-		e	2-isopropylmalate synthase		E	4570778 -!- 6195343 -!- 6171647 -!- 9298646	Cytoplasmic		4.1.3.12	K+	monomeric multimer; 2-isopropylmalate synthase (b0074)										regulated by attenuation (leuA-leuB-leuC-leuD)			COG0119;Isopropylmalate/homocitrate/citramalate synthases	51366; Ribulose-phoshate binding barrel	PF00682;HMGL-like;3.2e-153;codon 13-279	TIGR00973;leuA_bact: 2-isopropylmalate synthase;0;codon 4-497	GO:0005737 cytoplasm	GO:0009098 leucine biosynthesis	
CDS	ECK0077	leuL	leuL	leuLP	b0075	83622	83708	-	(no change)	JW0074	83622	83708	-		l	leu operon leader peptide		E	392514 -!- 91154117	Cytoplasmic																					GO:0005737 cytoplasm	GO:0009098 leucine biosynthesis	
CDS	ECK0078	leuO	leuO		b0076	84368	85312	+	start codon change	JW0075	84368	85312	+		r	DNA-binding transcriptional activator	part of stringent response	E	21270209 -!- 88320486 -!- 3519576	Cytoplasmic						LysR							leuLABCD					46785; Winged helix -!- 53850; Periplasmic binding protein-like II	"PF00126;HTH_1: transcriptional regulator, LysR famil;3e-23;codon 24-83 -!- PF01046;NodD_C_term: NodD transcription activator ca;1.6e-57;codon 168-314 -!- PF03466;LysR_substrate: LysR substrate binding domai;3.5e-07;codon 107-313"		GO:0005737 cytoplasm	GO:0009098 leucine biosynthesis -!- GO:0006350 transcription	GO:0016563 transcriptional activator activity
CDS	ECK0079	ilvI	ilvI		b0077	85630	87354	+	start codon change	JW0076	85630	87354	+		e	"acetolactate synthase III, large subunit"	thiamin-dependent	E	89155476 -!- 92380929 -!- 3891724 -!- 6308579 -!- 9298646	Cytoplasmic		2.2.1.6	FAD -!- Mg2+	heteromultimer; acetolactate synthase III / acetohydroxybutanoate synthase III (b0077-b0078)										regulated by attenuation (ilvI-ilvH-fruL)				52467; DHS-like NAD/FAD-binding domain -!- 52518; Thiamin diphosphate-binding fold (THDP-binding)	"PF02776;Thiamine pyrophosphate enzyme, N-termina;3e-104;codon 34-204 -!- PF00205;Thiamine pyrophosphate enzyme, central d;1.6e-82;codon 225-384"	"TIGR00118;acolac_lg: acetolactate synthase, large sub;0;codon 34-600"			
CDS	ECK0080	ilvH	ilvH	brnP	b0078	87357	87848	+	(no change)	JW0077	87357	87848	+		e	"acetolactate synthase III, thiamin-dependent, small subunit"		E	89033904 -!- 89155476 -!- 92380929 -!- 1851954 -!- 2198273 -!- 6308579	Cytoplasmic		2.2.1.6	FAD -!- Mg2+	heteromultimer; acetolactate synthase III / acetohydroxybutanoate synthase III (b0077-b0078)													"COG0440;Acetolactate synthase, small (regulatory) subunit"	55021; Regulatory domain in the aminoacid metabolism	PF01842;ACT domain;1.5e-16;codon 3-76	"TIGR00119;acolac_sm: acetolactate synthase, small sub;2.6e-75;codon 1-159"			
CDS	ECK0081	fruR	fruR	cra -!- fruC -!- shl	b0080	88028	89032	+	(no change)	JW0078	88028	89032	+		r	DNA-binding transcriptional dual regulator	of fru operon and of carbon and energy metabolism	E	89384462 -!- 94018607 -!- 94047069 -!- 96421533 -!- 1851954 -!- 2198273 -!- 8655535 -!- 9237914	Cytoplasmic				monomeric multimer; FruR transcriptional dual regulator (b0080)		GalR/LacI							aceBAK -!- adhE -!- edd-eda -!- epd-pgk -!- fruBKA -!- icdA -!- mtlADR -!- nirBDC-cysG -!- pckA -!- pfkA -!- ppsA -!- ptsHI-crr -!- pykF	regulated by attenuation (fruR)			COG1609;Transcriptional regulators	47413; lambda repressor-like DNA-binding domains -!- 53822; Periplasmic binding protein-like I	"PF00356;Bacterial regulatory proteins, lacI fami;5.8e-09;codon 1-26 -!- PF00532;Periplasmic binding proteins and sugar b;3.3e-05;codon 61-329"		GO:0005737 cytoplasm	GO:0006096 glycolysis -!- GO:0006350 transcription	GO:0016563 transcriptional activator activity -!- GO:0016564 transcriptional repressor activity
